Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",6,0,1,0%,0,1,0%,0,2,0%,0,0,0,1,0,1,1,0,0
"Berdiel, Miguel 'Ali'",35:15,4,7,57%,1,6,17%,0,0,0%,1,5,6,2,3,3,1,0,11
"Rodriguez, Andres",31:36,0,0,0%,2,3,67%,0,0,0%,0,2,2,6,1,2,1,0,6
"Alvarado, Michael",4:49,0,0,0%,0,0,0%,0,2,0%,0,3,3,0,2,1,1,0,0
"Ere, Ebi",39:05,4,11,36%,4,8,50%,7,9,78%,1,7,8,2,3,5,1,0,27
"McGhee, Aaron",38:35,4,11,36%,0,1,0%,7,10,70%,2,8,10,1,4,0,0,0,15
"Polo, Tyler",0:54,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Villegas, Samuel",5:10,0,0,0%,0,2,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Vargas, Eloy",5:48,2,2,100%,0,0,0%,4,5,80%,1,4,5,0,4,1,0,0,8
"Valencia, Florentino",8:58,0,1,0%,0,0,0%,1,2,50%,2,1,3,0,2,0,0,0,1
"Penn, Kleon",23:44,1,2,50%,0,0,0%,1,2,50%,1,5,6,1,3,0,0,4,3
Totals:,,15,35,43%,7,21,33%,20,32,63%,8,35,43,14,22,14,5,4,71
