Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mac, Sheldon",39:07,11,18,61%,0,4,0%,5,6,83%,1,5,6,4,1,4,2,0,27
"Conditt IV, George",23:27,4,7,57%,1,2,50%,0,1,0%,1,6,7,2,2,3,0,0,11
"Scott, Monty",0:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"García, Jonathan",31:39,2,4,50%,2,2,100%,0,0,0%,1,0,1,6,4,3,1,0,10
"Zambrana, Xavier",7:10,1,1,100%,0,0,0%,0,0,0%,1,2,3,0,1,0,2,0,2
"Ortiz, Jose",0:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",13:10,1,2,50%,0,3,0%,0,0,0%,0,0,0,1,2,0,0,0,2
"Aminu, Alade",29:08,8,8,100%,0,1,0%,2,2,100%,2,4,6,1,1,0,0,0,18
"Guitián, José",19:22,1,1,100%,1,4,25%,1,2,50%,2,4,6,2,1,0,1,0,6
"Cruz, Jesus",26:50,3,7,43%,1,2,50%,3,3,100%,0,2,2,1,3,2,2,0,12
"Rodriguez, Ernesto",8:21,0,0,0%,0,1,0%,0,0,0%,0,2,2,2,5,0,0,0,0
Totals:,,31,48,65%,5,19,26%,11,14,79%,8,25,33,19,20,12,8,0,88
