Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",6:27,1,2,50%,0,1,0%,1,1,100%,0,0,0,1,1,2,0,0,3
"Díaz, Jorge Brian",11:05,3,3,100%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,6
"Daniels, Will",31:42,3,6,50%,3,5,60%,2,4,50%,0,3,3,3,5,0,2,1,17
"Rodriguez, Ernesto",4:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Dalmau, Christian",37:12,5,8,63%,4,7,57%,7,10,70%,0,4,4,6,3,5,2,0,29
"Morales, Luis Damian",35:25,0,1,0%,1,1,100%,2,2,100%,0,3,3,4,3,1,1,0,5
"Ayuso, Elias 'Larry'",36:14,3,8,38%,2,7,29%,2,3,67%,1,1,2,2,3,3,3,0,14
"Petro, Johan",29:53,3,5,60%,0,0,0%,1,2,50%,2,9,11,0,5,2,0,1,7
"Garcia, Angel 'Piwi'",7:18,2,2,100%,0,0,0%,0,2,0%,0,1,1,0,2,0,0,0,4
Totals:,,20,35,57%,10,21,48%,15,24,63%,3,22,25,16,25,13,8,2,85
