Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",26:15,4,6,67%,1,2,50%,3,4,75%,0,2,2,0,1,3,1,0,14
"Sanabria, Jorge",0:08,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Conklin, Brian",40,6,12,50%,0,2,0%,0,0,0%,3,12,15,7,1,2,3,1,12
"Martínez, Wil",14:51,3,4,75%,0,3,0%,1,2,50%,0,0,0,1,2,0,0,0,7
"Reyes, Justin",17,0,1,0%,0,0,0%,4,4,100%,0,3,3,0,4,1,0,0,4
"Glynn, Jordan",35:22,5,7,71%,1,2,50%,1,4,25%,1,7,8,1,2,2,0,0,14
"Ruiz, Jared",32:33,5,7,71%,1,2,50%,4,5,80%,1,1,2,1,3,1,0,3,17
"Arroyo, Carlos Andrés",0:08,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Pizarro, Christian Jomar",13:36,0,2,0%,1,2,50%,0,0,0%,0,1,1,5,3,2,1,0,3
"Matías, Ángel L.",13:30,3,4,75%,0,1,0%,2,2,100%,1,2,3,3,2,0,0,0,8
"Mercurius, Dinero",6:33,1,1,100%,1,2,50%,0,0,0%,0,0,0,0,1,0,0,0,5
Totals:,,27,44,61%,5,16,31%,15,21,71%,6,28,34,18,19,11,5,4,84
