Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",13:21,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,1,0,1,1,0
"Duran, Cliff",18:15,2,2,100%,2,4,50%,1,1,100%,0,1,1,3,1,1,0,0,11
"Nuñez, Angel",26:16,7,7,100%,3,5,60%,0,0,0%,1,4,5,3,1,2,0,1,23
"Rodriguez, Angel Daniel",29,6,9,67%,0,1,0%,5,5,100%,1,11,12,11,1,4,2,0,17
"Pérez, Owen",2:45,1,1,100%,0,0,0%,1,2,50%,1,0,1,0,1,1,0,0,3
"Negron, Alexis J.",5:52,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,0,0,1,0,2
"Santiago, Jr., Benito",24:35,1,2,50%,2,5,40%,3,3,100%,0,4,4,4,2,0,1,1,11
"Hernandez, Dewan",16:22,3,8,38%,0,0,0%,0,0,0%,2,1,3,1,3,0,1,0,6
"Pearson, Ryan",10:52,0,1,0%,0,0,0%,0,0,0%,0,2,2,2,0,1,0,0,0
"Romero, Ismael",21:27,6,8,75%,0,0,0%,3,5,60%,3,2,5,0,2,3,0,0,15
"Cuascut, Luis D",5:03,1,1,100%,0,0,0%,1,1,100%,0,1,1,1,0,1,0,0,3
"Mojica, Javier",26:12,3,8,38%,0,2,0%,0,0,0%,1,2,3,3,2,0,2,1,6
Totals:,,31,49,63%,7,20,35%,14,17,82%,9,28,37,29,14,13,8,4,97
