Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",27:04,3,5,60%,0,3,0%,1,2,50%,2,3,5,3,1,3,0,0,7
"Hinson, Darnell",19:26,1,2,50%,1,3,33%,2,3,67%,0,0,0,3,3,0,0,0,7
"Rodriguez, Erick",25:25,0,0,0%,5,8,63%,0,0,0%,0,3,3,3,3,2,2,0,15
"Torres, Andres",4:43,1,1,100%,0,1,0%,0,0,0%,0,2,2,0,0,3,0,0,2
"Figueroa, Angel 'Buster'",16:31,0,1,0%,2,2,100%,2,4,50%,0,1,1,0,4,2,0,3,8
"Jones, Joel",36:37,1,3,33%,2,3,67%,2,2,100%,0,3,3,3,3,2,1,0,10
"Vega, Christopher",6:41,3,4,75%,0,0,0%,3,3,100%,0,0,0,0,0,0,1,0,9
"Balkman, Renaldo",22:55,3,13,23%,0,0,0%,1,2,50%,2,6,8,1,0,0,1,1,7
"Brock, Evan",12:26,1,4,25%,0,0,0%,0,0,0%,2,3,5,0,3,0,0,1,2
"Gates, Yancy",28:05,4,11,36%,0,1,0%,4,4,100%,2,7,9,1,2,2,0,1,12
Totals:,,17,44,39%,10,21,48%,15,20,75%,8,28,36,14,19,14,5,6,79
