Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Andres",23:46,2,2,100%,0,3,0%,6,7,86%,2,4,6,8,3,0,0,0,10
"Alvarado, Omar J.",14:13,0,3,0%,2,3,67%,2,2,100%,0,1,1,1,0,0,0,1,8
"Reyes, Angelo",13:48,1,6,17%,0,0,0%,0,0,0%,1,4,5,1,3,1,0,1,2
"Ayuso, Elias 'Larry'",25:47,4,5,80%,3,8,38%,7,7,100%,1,0,1,2,1,0,0,0,24
"Cruz, Rafael 'Pachy'",17:43,4,8,50%,0,0,0%,6,7,86%,0,1,1,3,4,0,0,1,14
"Latimer, Antonio",11:20,0,0,0%,1,4,25%,2,2,100%,0,4,4,0,2,0,0,0,5
"Cortes, David",26:39,1,7,14%,1,3,33%,0,0,0%,0,0,0,1,2,2,2,1,5
"Santiago, Daniel 'Danny'",25:02,7,11,64%,0,0,0%,5,9,56%,4,6,10,2,4,0,1,3,19
"Rosario, Jose R.",3:34,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,2,0,0,0,0
"Pickett, Tim",23:59,1,4,25%,3,5,60%,5,6,83%,2,2,4,1,2,0,1,0,16
"Aubry, Jeffrion",14:09,0,0,0%,0,0,0%,0,0,0%,1,2,3,1,5,1,0,0,0
Totals:,,20,46,43%,10,26,38%,33,40,83%,12,24,36,20,28,4,4,7,103
