Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",31:13,6,7,86%,0,1,0%,0,0,0%,2,3,5,5,2,6,1,0,12
"Rodriguez, Erick",11:13,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,2,1,0,0,0
"Reyes, Angelo",3:29,0,0,0%,0,1,0%,0,0,0%,1,1,2,1,0,0,0,0,0
"Torres, Andres",12:37,0,3,0%,1,2,50%,1,2,50%,0,2,2,2,1,2,2,0,4
"Carmona, Alejandro 'Bimbo'",25:56,3,7,43%,0,0,0%,0,3,0%,1,1,2,2,4,2,2,0,6
"Harrellson, Josh",36:48,1,5,20%,1,4,25%,0,0,0%,1,10,11,3,3,2,1,3,5
"Graham, Zach",36:05,5,9,56%,4,6,67%,3,3,100%,0,1,1,2,2,3,0,1,25
"Ramos, Peter John",38:29,3,9,33%,0,0,0%,3,6,50%,4,5,9,1,2,3,0,0,9
"Young, Kevin",4:05,1,2,50%,0,1,0%,0,0,0%,1,0,1,0,3,0,1,0,2
Totals:,,19,42,45%,6,15,40%,7,14,50%,10,25,35,16,19,19,7,4,63
