Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",31:29,5,6,83%,1,5,20%,4,4,100%,1,4,5,11,2,3,2,0,17
"Johnson, Chris",20:20,3,5,60%,0,0,0%,1,2,50%,1,6,7,0,4,2,0,1,7
"Alamo, Angel 'Junito'",9:13,2,2,100%,0,0,0%,0,0,0%,0,1,1,0,4,2,0,0,4
"Cortes, David",24:27,4,6,67%,3,4,75%,0,0,0%,1,0,1,1,2,0,0,0,17
"Victor, Cuthbert",17:04,1,3,33%,0,0,0%,0,2,0%,3,5,8,1,4,1,0,1,2
"Ere, Ebi",16,1,2,50%,1,4,25%,0,0,0%,1,2,3,2,0,2,1,0,5
"Cruz, Alvin",8:30,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,1,1,0,0
"Jones, Joel",10:52,1,2,50%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Balkman, Renaldo",29:51,4,6,67%,1,4,25%,2,2,100%,0,6,6,2,2,2,1,0,13
"Huertas, David",28:39,2,6,33%,3,8,38%,4,4,100%,0,2,2,4,1,0,2,0,17
"Aubry, Jeffrion",3:30,1,1,100%,0,0,0%,1,2,50%,0,0,0,0,1,0,0,0,3
Totals:,,24,39,62%,9,26,35%,12,16,75%,7,26,33,22,22,13,7,2,87
