Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",32:58,5,11,45%,3,7,43%,0,0,0%,1,5,6,3,3,4,1,0,19
"García, Jonathan",8:04,0,0,0%,0,1,0%,0,0,0%,0,2,2,4,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",26:36,3,5,60%,0,1,0%,0,0,0%,0,4,4,1,2,1,1,0,6
"Hernández, Luis 'Pelacoco'",7:01,0,1,0%,0,0,0%,2,2,100%,1,0,1,0,2,1,0,2,2
"Díaz, Jorge Brian",34:03,7,10,70%,0,1,0%,2,2,100%,3,7,10,2,2,3,0,2,16
"Hammonds, Cliff",31:55,4,8,50%,1,1,100%,1,4,25%,0,3,3,5,3,1,2,0,12
"Chaney, Richard",7:53,0,2,0%,1,2,50%,0,0,0%,0,1,1,0,3,0,0,0,3
"Smith, Donta",35:01,2,5,40%,0,1,0%,6,8,75%,1,4,5,3,2,6,2,0,10
"Mojica, Javier",16:24,2,3,67%,1,3,33%,1,1,100%,0,0,0,1,0,0,0,0,8
Totals:,,23,45,51%,6,17,35%,12,17,71%,6,26,32,19,17,16,6,4,76
