Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",21:22,2,3,67%,0,2,0%,4,4,100%,0,1,1,0,1,0,1,0,8
"Clavell, Gilberto",17:42,1,1,100%,0,3,0%,0,0,0%,1,3,4,0,2,1,0,0,2
"Labissiere, Skal",13:44,1,2,50%,1,2,50%,0,0,0%,2,1,3,0,0,0,0,0,5
"Rivera, Filiberto",15:17,2,6,33%,0,0,0%,0,0,0%,1,0,1,1,1,0,1,0,4
"Sosa, Isaac",24:27,1,2,50%,1,3,33%,2,2,100%,0,0,0,1,2,1,1,0,7
"Clavell, Gian",34:11,8,12,67%,0,4,0%,2,3,67%,0,2,2,3,1,2,0,0,18
"Diallo, Cheick",29:14,6,7,86%,0,0,0%,3,5,60%,5,14,19,0,2,1,0,2,15
"Matías, Ángel L.",19:20,1,5,20%,2,2,100%,0,2,0%,0,0,0,1,3,0,1,0,8
"Barea, José Juan",24:43,2,5,40%,2,4,50%,5,6,83%,0,2,2,6,3,3,0,0,15
Totals:,,24,43,56%,6,20,30%,16,22,73%,9,23,32,12,15,8,4,2,82
