Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",19:50,2,6,33%,0,2,0%,0,0,0%,3,2,5,0,3,1,0,0,4
"Soto, Joseph",24:03,2,5,40%,1,2,50%,2,3,67%,0,2,2,5,2,3,1,0,9
"Rosario, Mike",5:14,0,0,0%,0,3,0%,0,0,0%,0,2,2,0,0,2,0,0,0
"Carmona, Alejandro 'Bimbo'",20:55,2,7,29%,0,0,0%,6,6,100%,4,3,7,0,0,1,1,0,10
"Patterson, Lamar",24:39,2,5,40%,1,7,14%,2,2,100%,0,10,10,4,3,2,0,0,9
"Colón, Alexis 'Bebo'",12:01,1,2,50%,0,2,0%,0,0,0%,1,1,2,2,1,0,0,0,2
"Hernández, Luis 'Pelacoco'",22:01,7,9,78%,0,1,0%,1,1,100%,3,3,6,0,0,1,1,1,15
"Polo, Tyler",15:42,0,1,0%,0,2,0%,1,2,50%,1,2,3,0,3,0,0,0,1
"Orozco, William",14:08,1,2,50%,0,1,0%,0,2,0%,0,0,0,1,1,0,0,0,2
"Díaz, Jorge Brian",14:08,3,4,75%,1,1,100%,0,0,0%,3,0,3,1,2,1,0,0,9
"Lyons, Mark",27:19,1,4,25%,4,11,36%,1,1,100%,0,1,1,4,3,2,0,0,15
Totals:,,21,45,47%,7,32,22%,13,17,76%,15,26,41,17,18,13,3,1,76
