Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",13:27,1,2,50%,1,3,33%,0,0,0%,0,0,0,1,1,0,1,0,5
"Rivas, Juan Ramón",15:57,1,1,100%,2,4,50%,0,0,0%,1,0,1,1,2,2,0,0,8
"Han, Francis Jonathan",29:24,3,5,60%,1,2,50%,3,5,60%,0,3,3,4,2,2,2,0,12
"Powell, Josh",35:04,7,18,39%,0,1,0%,2,3,67%,5,8,13,2,4,0,1,0,16
"Guzmán, Ánsel",10:47,1,4,25%,0,0,0%,2,2,100%,1,2,3,1,1,2,0,0,4
"Rodríguez, Jonathan",30:19,4,8,50%,1,3,33%,2,3,67%,1,5,6,6,0,3,2,0,13
"Clavell, Gilberto",24:02,5,7,71%,3,5,60%,0,0,0%,1,0,1,0,3,2,0,0,19
"Butler, Nathaniel",13:43,1,1,100%,0,0,0%,3,4,75%,0,3,3,1,0,0,0,0,5
"Guitián, José",22:37,0,1,0%,0,3,0%,0,0,0%,2,6,8,0,3,1,0,0,0
"López, Matt",4:35,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
Totals:,,23,47,49%,8,21,38%,12,17,71%,11,28,39,16,17,13,6,0,82
