Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",8:25,2,4,50%,0,1,0%,0,0,0%,1,0,1,2,2,1,0,0,4
"García, Jonathan",31:34,2,6,33%,1,3,33%,4,5,80%,3,1,4,5,2,2,0,0,11
"Colón, Alexis 'Bebo'",22:13,0,0,0%,0,2,0%,0,0,0%,2,6,8,1,0,0,0,0,0
"Efejuku-Rose, Weyinmi",28:34,4,13,31%,0,2,0%,1,2,50%,0,3,3,1,2,2,2,0,9
"Adeleke, Kenny",28:51,2,4,50%,0,0,0%,0,0,0%,4,1,5,1,5,1,1,1,4
"Butler, Nathaniel",1:24,1,2,50%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Meléndez, Ricardo 'Ricky'",19:48,1,1,100%,1,3,33%,0,0,0%,1,0,1,1,1,1,0,0,5
"Wade, Lorenzo",22:37,5,9,56%,2,5,40%,2,3,67%,0,1,1,0,0,0,1,0,18
"Sánchez, Ricardo 'Ricky'",36:29,3,9,33%,2,6,33%,2,2,100%,1,8,9,2,1,0,1,0,14
Totals:,,20,48,42%,6,22,27%,9,12,75%,13,20,33,13,13,7,5,1,67
