Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",21:41,4,5,80%,1,2,50%,2,4,50%,0,1,1,0,2,4,2,0,13
"Arroyo, Carlos",34:23,5,7,71%,1,7,14%,4,4,100%,0,2,2,8,3,3,1,1,17
"Logan, Dallas",5:52,0,0,0%,0,0,0%,0,0,0%,1,1,2,1,0,0,0,0,0
"Latimer, Antonio",5:14,0,0,0%,0,2,0%,0,0,0%,0,1,1,2,1,1,0,0,0
"Glynn, Jordan",26:15,1,2,50%,5,5,100%,0,0,0%,1,3,4,0,3,2,0,0,17
"Williams, Leon V.",31:30,5,10,50%,0,0,0%,5,6,83%,3,12,15,0,2,3,0,1,15
"Ayala, Angel",2:15,1,1,100%,0,0,0%,0,1,0%,0,0,0,0,0,0,0,0,2
"Conklin, Brian",22:30,6,12,50%,0,1,0%,2,3,67%,1,2,3,1,4,1,0,1,14
"Aubry, Jeffrion",20:25,0,0,0%,0,0,0%,2,2,100%,1,3,4,0,4,0,1,0,2
"Mojica, Javier",29:49,1,6,17%,2,4,50%,0,0,0%,2,2,4,2,0,1,0,0,8
Totals:,,23,43,53%,9,21,43%,15,20,75%,9,27,36,14,19,15,4,3,88
