Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Dane A.",9:38,0,1,0%,1,3,33%,0,0,0%,1,1,2,2,0,1,0,0,3
"Wingate, Jason",3:13,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sanchez, Kennel",20:21,1,2,50%,0,1,0%,1,2,50%,0,4,4,1,4,1,0,0,3
"Villafane, Luis",19:53,1,3,33%,0,0,0%,0,0,0%,1,2,3,1,3,1,1,0,2
"Carmona, Alejandro 'Bimbo'",30,6,9,67%,4,7,57%,2,2,100%,3,3,6,1,3,5,0,1,26
"Reyes, Angelo",36:54,10,16,63%,1,2,50%,2,2,100%,7,4,11,2,3,1,1,1,25
"Ere, Ebi",40,4,12,33%,3,7,43%,4,4,100%,2,7,9,6,1,1,6,0,21
"Smith, Donta",40,4,11,36%,1,3,33%,1,1,100%,0,5,5,5,3,4,3,1,12
Totals:,,26,55,47%,10,23,43%,10,11,91%,14,26,40,18,17,14,11,3,92
