Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pagan, Wilfredo",24:05,1,4,25%,1,3,33%,1,2,50%,1,1,2,3,1,1,1,0,6
"Villafane, Luis",13:28,1,2,50%,0,0,0%,0,0,0%,1,6,7,0,1,1,0,0,2
"Sánchez, Ricardo 'Ricky'",26:38,0,3,0%,1,3,33%,0,0,0%,1,2,3,2,4,2,0,1,3
"Hodge Jr., Walter",24:50,5,10,50%,0,3,0%,5,5,100%,1,1,2,1,1,2,0,0,15
"Dalmau, Ricardo",27:22,4,4,100%,2,6,33%,6,7,86%,2,0,2,0,2,1,3,0,20
"Nieves, Roberto",19:22,1,3,33%,0,1,0%,0,0,0%,0,0,0,0,2,1,0,0,2
"Colón, Benjamín",6:04,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,0,0,0
"Santiago, Eddin",19:11,0,0,0%,2,5,40%,0,0,0%,0,3,3,1,3,0,1,0,6
"Gonzalez, Christopher",3:06,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Sweetney, Michael",35:54,9,19,47%,0,0,0%,2,5,40%,4,10,14,1,1,2,0,0,20
Totals:,,22,47,47%,6,22,27%,14,19,74%,10,25,35,8,16,10,5,1,76
