Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jenkins, Lorenzo",17:48,3,4,75%,0,0,0%,0,0,0%,1,3,4,2,0,0,1,0,6
"Fernández, Tjader",29:46,2,3,67%,3,7,43%,0,1,0%,0,4,4,5,1,1,0,0,13
"Belardo, Gabriel J.",22:12,3,6,50%,2,3,67%,0,0,0%,1,2,3,3,3,2,0,0,12
"Branch, Onzie",12:50,0,1,0%,1,3,33%,2,2,100%,1,4,5,4,2,0,0,0,5
"Villaman, Pedro",1:23,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Aminu, Alade",34:07,8,15,53%,0,0,0%,6,8,75%,2,5,7,2,2,1,0,1,22
"Wheeler, Phillip",20:34,2,4,50%,0,1,0%,0,0,0%,1,2,3,2,3,0,0,0,4
"Matos, Jorge L.",18:54,3,6,50%,1,1,100%,3,4,75%,0,5,5,0,2,1,2,1,12
"Glover, Jordan",1:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Bass, Paris",38:23,12,18,67%,1,3,33%,8,15,53%,6,6,12,6,1,4,4,2,35
"Quinones, Javier A",2:26,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,33,59,56%,8,18,44%,19,30,63%,12,32,44,24,15,9,7,4,109
