Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mitchell, Tony",32:09,3,4,75%,3,8,38%,0,0,0%,0,7,7,3,3,3,1,2,15
"Fernández, Tjader",6:25,0,0,0%,0,0,0%,2,2,100%,0,0,0,1,1,2,0,0,2
"Rivas, Juan Ramón",7:20,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,2,1,0,0,2
"Han, Francis Jonathan",29:57,2,3,67%,0,1,0%,0,2,0%,1,4,5,12,3,4,0,0,4
"Powell, Josh",21:16,8,12,67%,0,0,0%,0,0,0%,2,2,4,1,1,2,1,1,16
"Guzmán, Ánsel",3:36,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Rodríguez, Jonathan",28:27,1,4,25%,0,2,0%,2,2,100%,0,2,2,2,2,3,0,0,4
"Clavell, Gilberto",25:45,2,5,40%,3,4,75%,3,3,100%,1,4,5,0,5,2,0,0,16
"Guitián, José",11:32,1,2,50%,0,1,0%,0,0,0%,1,2,3,1,1,0,1,0,2
"Gaston, Chris",19:06,2,4,50%,0,0,0%,1,2,50%,1,5,6,0,4,1,1,1,5
"López, Matt",13:45,3,4,75%,0,0,0%,1,2,50%,0,4,4,0,2,0,0,0,7
"Pérez, Owen",0:35,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
Totals:,,23,39,59%,6,18,33%,9,13,69%,6,31,37,21,24,19,4,4,73
