Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",35:50,2,3,67%,1,5,20%,0,0,0%,0,3,3,0,5,1,1,1,7
"García, Jonathan",6:08,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,3,0,1,0,0
"Reyes, Angelo",2:06,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,3,1,0,0,0
"Mata, Lorenzo",35:28,7,8,88%,0,0,0%,2,4,50%,4,6,10,2,4,3,1,3,16
"Lisch, Kevin",38:16,3,7,43%,4,7,57%,4,4,100%,0,0,0,6,2,1,3,0,22
"Díaz, Jorge Brian",2:09,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Meléndez, Ricardo 'Ricky'",20:48,2,5,40%,1,4,25%,1,2,50%,1,3,4,2,3,0,2,0,8
"Huertas, David",29:09,8,12,67%,1,5,20%,7,8,88%,1,1,2,4,3,2,0,0,26
"Redhage, Shawn",30:03,3,4,75%,1,2,50%,3,4,75%,0,3,3,3,4,4,0,1,12
Totals:,,25,39,64%,8,23,35%,17,22,77%,6,19,25,17,28,13,8,5,91
