Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Efejuku-Rose, Weyinmi",35:38,5,10,50%,2,5,40%,3,4,75%,0,5,5,1,4,3,1,1,19
"Rosario, Mike",28:03,7,9,78%,0,4,0%,3,4,75%,2,1,3,1,2,2,0,0,17
"Colon, Gabriel 'Pirulo'",18:30,4,6,67%,0,1,0%,4,4,100%,1,1,2,1,1,1,1,0,12
"De Jesus, Manuel",3:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,2,0,0,0,0
"Gaston, Chris",5,1,1,100%,0,0,0%,0,1,0%,0,1,1,0,0,1,0,0,2
"Emory, Carlos",7:28,0,3,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,2,0,0
"Santiago, Eddin",37:33,0,5,0%,2,3,67%,0,0,0%,1,1,2,10,3,1,4,0,6
"Harris, Mike",32:49,4,9,44%,0,3,0%,4,4,100%,2,6,8,0,2,1,1,0,12
"Narvaez, Manuel Antonio",2:53,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Siler, Garret",29,3,5,60%,0,0,0%,5,7,71%,4,3,7,0,3,1,0,2,11
Totals:,,24,48,50%,4,16,25%,19,24,79%,10,20,30,14,19,11,9,3,79
