Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Winchester, Anthony",33:11,1,4,25%,3,7,43%,1,1,100%,1,2,3,3,0,1,1,0,12
"Rosas, Samuel",18:09,4,5,80%,0,1,0%,4,5,80%,0,0,0,0,1,1,1,0,12
"Strong, Carlos",17:46,1,2,50%,0,2,0%,0,0,0%,1,2,3,4,3,4,0,0,2
"Copeland, Donald",20:40,1,5,20%,1,4,25%,3,5,60%,0,3,3,2,3,3,1,0,8
"Liz, Víctor",20,2,4,50%,0,1,0%,4,4,100%,0,2,2,0,3,1,1,0,8
"Phillip, Darren",33:52,6,10,60%,0,1,0%,1,1,100%,2,2,4,2,2,1,0,1,13
"De Jesus, Manuel",15:22,0,0,0%,1,3,33%,0,0,0%,0,0,0,0,3,0,1,0,3
"Guitián, José",12:16,1,1,100%,1,1,100%,1,1,100%,1,1,2,0,2,1,1,0,6
"Massie, Christopher",28:40,9,12,75%,0,0,0%,1,1,100%,3,4,7,1,4,4,0,0,19
Totals:,,25,43,58%,6,20,30%,15,18,83%,8,16,24,12,21,16,6,1,83
