Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",17:06,1,3,33%,0,1,0%,1,2,50%,0,0,0,4,1,1,0,0,3
"Lee, Carmelo Antrone",20:41,2,7,29%,0,2,0%,0,0,0%,3,0,3,2,1,0,0,0,4
"Ortega, Juan",5:30,2,5,40%,0,0,0%,1,2,50%,1,2,3,0,0,0,0,0,5
"García, Jonathan",22:53,3,4,75%,0,1,0%,0,2,0%,0,1,1,3,2,0,0,0,6
"Colón, Alexis 'Bebo'",13:55,3,4,75%,1,3,33%,0,0,0%,0,4,4,4,0,0,0,1,9
"Ubiles, Edwin",2:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Efejuku-Rose, Weyinmi",15:21,2,6,33%,0,0,0%,2,2,100%,0,3,3,0,1,0,0,0,6
"Dyer, Alphonse",15:29,0,0,0%,0,0,0%,0,0,0%,2,0,2,0,1,0,0,1,0
"Butler, Nathaniel",6:19,1,2,50%,0,0,0%,1,2,50%,0,0,0,0,0,0,1,0,3
"Meléndez, Ricardo 'Ricky'",22:37,3,4,75%,3,4,75%,1,1,100%,0,0,0,2,3,1,1,0,16
"Wade, Lorenzo",25:47,7,11,64%,0,5,0%,0,0,0%,2,1,3,0,2,2,3,0,14
"Sánchez, Ricardo 'Ricky'",31:58,4,6,67%,3,7,43%,0,0,0%,2,6,8,4,3,0,3,0,17
Totals:,,28,52,54%,7,23,30%,6,11,55%,10,17,27,19,14,5,8,2,83
