Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Addison, Matt",9:09,1,3,33%,0,1,0%,0,0,0%,0,0,0,2,2,1,1,0,2
"Galindo, Alex",31:16,4,7,57%,4,12,33%,3,3,100%,0,6,6,1,0,1,2,0,23
"Pagan, Wilfredo",21:45,2,4,50%,0,0,0%,1,2,50%,0,2,2,8,2,1,0,0,5
"Villafane, Luis",25:04,1,5,20%,0,0,0%,2,2,100%,1,3,4,1,1,0,1,1,4
"Polo, Tyler",9:03,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Orozco, William",13:53,2,3,67%,1,6,17%,0,3,0%,1,2,3,0,1,0,0,0,7
"Davis, Bennet",27:33,3,5,60%,0,1,0%,2,2,100%,1,4,5,0,4,3,2,1,8
"Villegas, Samuel",18:47,0,0,0%,3,4,75%,0,0,0%,0,1,1,0,1,0,1,0,9
"Nieves, Roberto",18:24,2,6,33%,0,2,0%,1,2,50%,0,0,0,0,3,1,0,0,5
"Han, Francis Jonathan",11:55,0,0,0%,0,1,0%,0,0,0%,0,0,0,3,1,0,1,0,0
"Williams, Leon V.",13:11,2,2,100%,0,0,0%,6,7,86%,2,3,5,0,1,1,0,0,10
Totals:,,17,35,49%,8,28,29%,15,21,71%,5,21,26,15,18,8,8,2,73
