Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Davis, Bryan",14:53,1,5,20%,0,0,0%,0,0,0%,3,2,5,0,3,0,1,0,2
"Alamo, Angel 'Junito'",10:43,2,3,67%,0,1,0%,0,0,0%,1,2,3,0,0,0,0,1,4
"Phelps, Eugene",25:06,3,7,43%,0,0,0%,1,4,25%,3,6,9,2,3,0,0,0,7
"Hodge Jr., Walter",27:40,3,4,75%,2,7,29%,4,5,80%,0,3,3,10,2,2,1,1,16
"Cortes, David",26:56,3,5,60%,2,4,50%,1,1,100%,0,0,0,0,1,1,0,0,13
"Clemente, Denis",13:01,1,3,33%,2,6,33%,0,0,0%,0,1,1,0,3,1,1,0,8
"Jones, Joel",16:30,0,0,0%,0,2,0%,0,0,0%,0,3,3,1,1,2,1,1,0
"Balkman, Renaldo",29:16,7,11,64%,0,0,0%,5,11,45%,2,3,5,0,1,0,1,1,19
"Huertas, David",35:51,4,5,80%,2,6,33%,4,7,57%,1,4,5,4,3,1,0,0,18
Totals:,,24,43,56%,8,26,31%,15,28,54%,10,24,34,17,17,7,5,4,87
