Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Logan, Dallas",6:01,0,0,0%,1,1,100%,0,0,0%,0,0,0,1,0,0,0,0,3
"Alvarado, Omar J.",27:37,1,1,100%,2,5,40%,0,0,0%,0,1,1,5,1,0,0,0,8
"Pagan, Wilfredo",27:48,4,5,80%,5,8,63%,0,0,0%,1,1,2,6,2,1,1,0,23
"Ruiz, Gabriel",11:41,3,8,38%,0,0,0%,1,1,100%,0,4,4,0,2,1,0,0,7
"Colón, Alexis 'Bebo'",29:49,4,4,100%,2,3,67%,1,1,100%,1,3,4,5,5,1,5,0,15
"Milbourne, Landon",31:10,2,13,15%,1,4,25%,0,0,0%,3,1,4,1,4,0,0,1,7
"DeLeon, Adris",17:43,0,2,0%,1,4,25%,0,0,0%,1,1,2,4,3,0,1,0,3
"Meléndez, Ricardo 'Ricky'",16:58,0,1,0%,1,6,17%,2,2,100%,0,2,2,0,2,1,0,0,5
"Sánchez, Ricardo 'Ricky'",31:08,1,2,50%,3,11,27%,0,0,0%,0,7,7,2,2,1,2,0,11
Totals:,,15,36,42%,16,42,38%,4,4,100%,6,20,26,24,21,5,9,1,82
