Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",28:08,5,8,63%,1,3,33%,2,5,40%,7,5,12,3,2,2,1,0,15
"Berdiel, Miguel 'Ali'",19:34,4,7,57%,0,2,0%,2,3,67%,5,0,5,2,3,0,1,1,10
"Alvarado, Omar J.",4:40,0,1,0%,1,1,100%,0,0,0%,0,1,1,0,1,0,0,0,3
"Ayuso, Elias 'Larry'",36:22,3,6,50%,7,10,70%,5,5,100%,0,0,0,1,3,2,0,0,32
"Rivera, Filiberto",35:19,0,3,0%,2,7,29%,0,0,0%,1,6,7,13,3,2,2,0,6
"Guitián, José",7:08,0,3,0%,0,1,0%,0,0,0%,2,0,2,1,1,0,0,0,0
"Lloreda, José Jaime",18:35,0,3,0%,0,0,0%,0,0,0%,2,0,2,0,3,2,0,1,0
"Wilkinson, Gary",28:46,1,2,50%,2,9,22%,0,0,0%,0,1,1,1,1,1,0,2,8
"Valencia, Florentino",1:10,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Penn, Kleon",20:13,2,5,40%,0,0,0%,0,0,0%,1,2,3,0,4,0,1,2,4
Totals:,,16,39,41%,13,33,39%,9,13,69%,18,15,33,21,21,9,5,6,80
