Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Williams, Marcus",33:26,0,3,0%,1,3,33%,6,7,86%,1,6,7,8,3,6,0,0,9
"Rosario, Mike",35:52,1,4,25%,2,5,40%,4,5,80%,1,5,6,3,2,1,1,0,12
"Carmona, Alejandro 'Bimbo'",2:21,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Hernández, Luis 'Pelacoco'",18:47,7,10,70%,0,0,0%,1,2,50%,2,3,5,0,3,1,1,2,15
"Polo, Tyler",18:24,0,0,0%,0,2,0%,2,4,50%,1,2,3,3,4,0,0,0,2
"Díaz, Jorge Brian",17:50,2,2,100%,0,0,0%,0,2,0%,0,3,3,0,1,1,0,0,4
"Meléndez, Ricardo 'Ricky'",23:43,0,2,0%,3,5,60%,0,0,0%,0,3,3,2,1,1,1,0,9
"Terry, Reyshawn",27:56,9,14,64%,0,0,0%,6,9,67%,1,4,5,2,3,3,0,0,24
"Rodriguez, Ernesto",6:11,0,0,0%,0,1,0%,0,0,0%,0,1,1,3,4,0,0,0,0
"Alamo, Angel 'Junito'",15:24,0,2,0%,2,4,50%,0,0,0%,0,4,4,1,3,1,0,0,6
Totals:,,19,38,50%,8,21,38%,19,29,66%,6,32,38,22,24,14,3,2,81
