Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",0:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Diaz, Guillermo",37:35,5,11,45%,0,3,0%,5,6,83%,3,5,8,9,1,5,2,1,15
"Ocasio, Jonathan",1:43,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Feeley, Andrew",36:41,4,10,40%,1,3,33%,3,4,75%,3,3,6,2,3,2,0,2,14
"Ayuso, Elias 'Larry'",34:38,2,3,67%,4,5,80%,0,0,0%,1,3,4,0,3,1,1,0,16
"Butler, Nathaniel",22:46,3,5,60%,0,0,0%,3,7,43%,2,5,7,4,5,0,1,0,9
"Sosa, Isaac",32:15,2,3,67%,5,7,71%,2,3,67%,0,3,3,2,1,4,0,0,21
"Behanan, Chane",13:47,3,4,75%,0,0,0%,2,3,67%,0,0,0,2,4,3,2,0,8
"Maldonado, Diego",10:23,0,0,0%,3,5,60%,0,0,0%,0,0,0,0,0,0,0,0,9
"Desiderio, Angel",1:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Garcia, Angel 'Piwi'",6:14,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Torres, Andres",2:24,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,2,1,0,0,0
Totals:,,19,38,50%,13,24,54%,15,23,65%,9,20,29,19,20,17,6,3,92
