Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ortiz, Andres",21:38,2,5,40%,0,3,0%,2,2,100%,0,2,2,3,1,1,5,0,6
"De Jesus, Angel",30:40,1,3,33%,1,5,20%,0,0,0%,1,2,3,3,2,4,2,0,5
"Escalera, Carlos",30,3,10,30%,3,7,43%,8,9,89%,1,2,3,4,1,3,1,0,23
"Bermudez, Eduardo",15:42,1,2,50%,3,4,75%,0,1,0%,4,1,5,1,1,4,1,1,11
"Kortright, Jonathan",9:02,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ortiz, Fernando",10:32,1,1,100%,0,4,0%,1,1,100%,0,1,1,0,1,0,0,0,3
"Rivera, Jorge Luis",10:19,1,3,33%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,2
"Wilson, Monty",31:46,4,9,44%,1,7,14%,1,4,25%,4,7,11,2,2,1,1,0,12
"Salgado, Luis",29:21,4,9,44%,1,2,50%,2,2,100%,2,3,5,1,2,0,0,0,13
"Simon, Melvin",11,1,2,50%,1,2,50%,0,0,0%,1,1,2,0,0,0,0,0,5
Totals:,,18,44,41%,10,36,28%,14,19,74%,13,19,32,14,10,13,11,1,80
