Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rios, Eddie",6:20,1,1,100%,0,2,0%,1,2,50%,0,0,0,1,0,2,1,0,3
"Sanchez, Kennel",11:23,0,1,0%,0,1,0%,2,2,100%,1,1,2,0,2,0,1,0,2
"García, Jonathan",25:52,0,2,0%,1,2,50%,0,0,0%,0,2,2,3,3,2,2,0,3
"Lopez, Jose Enrique",15:14,4,6,67%,1,1,100%,1,2,50%,1,4,5,1,2,0,1,1,12
"Villegas, Samuel",20:57,2,3,67%,2,5,40%,0,0,0%,0,0,0,1,2,2,0,0,10
"Hodge, Julius",29:21,9,12,75%,0,1,0%,3,5,60%,3,0,3,5,3,2,1,1,21
"McCants, Rashad",31:33,3,7,43%,0,0,0%,5,7,71%,0,4,4,5,2,1,1,0,11
"Sensley, Julian",35:43,3,4,75%,2,5,40%,2,4,50%,0,4,4,1,1,3,4,0,14
"Valenzuela, Hector",23:37,2,6,33%,0,0,0%,2,4,50%,1,3,4,0,4,0,2,0,6
Totals:,,24,42,57%,6,17,35%,16,26,62%,6,18,24,17,19,12,13,2,82
