Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",24:15,3,5,60%,2,6,33%,0,0,0%,4,2,6,1,1,1,1,0,12
"Cummings, Vonteego",16:06,0,1,0%,0,3,0%,2,2,100%,0,1,1,2,0,0,0,1,2
"García, Jonathan",23:53,3,3,100%,0,1,0%,2,3,67%,1,2,3,4,2,0,1,1,8
"Efejuku-Rose, Weyinmi",35:23,4,13,31%,1,6,17%,0,0,0%,1,4,5,1,3,1,1,3,11
"Dyer, Alphonse",13,0,1,0%,0,0,0%,1,2,50%,2,3,5,0,2,0,0,1,1
"James, Jerome",10:45,2,6,33%,0,0,0%,1,1,100%,0,3,3,0,2,2,1,0,5
"Butler, Nathaniel",16:08,2,5,40%,0,2,0%,0,0,0%,0,1,1,1,1,1,0,0,4
"Meléndez, Ricardo 'Ricky'",28:28,2,7,29%,2,3,67%,1,3,33%,1,0,1,4,2,1,4,0,11
"Sánchez, Ricardo 'Ricky'",31:58,2,6,33%,1,4,25%,6,7,86%,2,5,7,1,1,0,1,1,13
Totals:,,18,47,38%,6,25,24%,13,18,72%,11,21,32,14,14,6,9,7,67
