Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Figueroa, Angel 'Buster'",17:41,0,3,0%,2,3,67%,0,0,0%,2,4,6,1,1,2,0,0,6
"Acevedo, Gilberto",4:43,0,3,0%,0,0,0%,0,0,0%,0,0,0,2,2,0,0,0,0
"Duran, Cliff",5:43,0,2,0%,0,0,0%,0,0,0%,1,0,1,0,4,1,0,0,0
"Cruz, Christian",14:08,0,1,0%,0,4,0%,0,0,0%,0,2,2,0,1,0,0,0,0
"Trenche, Enrique Alberto",10:58,3,3,100%,0,2,0%,0,0,0%,2,1,3,0,1,0,1,0,6
"Taylor, Tyshawn",22:58,3,10,30%,0,3,0%,2,2,100%,1,2,3,1,2,3,2,0,8
"Ortiz, Andres",19:54,5,5,100%,0,0,0%,0,2,0%,3,0,3,0,4,0,1,0,10
"Sanabria, Jorge",5:08,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Villafane, Luis",13:07,0,1,0%,0,0,0%,0,0,0%,0,1,1,2,0,1,0,0,0
"Florentino, Enemias",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Filiberto",27:20,2,7,29%,1,2,50%,5,5,100%,1,4,5,5,0,3,4,0,12
"Strong, Carlos",29:41,1,2,50%,1,3,33%,0,0,0%,2,1,3,1,2,2,0,1,5
"Brown, Elton",6:47,1,1,100%,0,0,0%,0,2,0%,0,1,1,2,0,0,0,0,2
"Rolle, Magnum",21:41,7,13,54%,0,0,0%,1,4,25%,5,3,8,1,3,1,0,0,15
Totals:,,22,53,42%,4,17,24%,8,15,53%,17,19,36,15,20,13,9,1,64
