Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",27:07,2,6,33%,2,3,67%,1,4,25%,1,1,2,7,0,2,2,0,11
"Nieves, Joel",18,1,1,100%,0,0,0%,0,2,0%,1,0,1,0,0,0,1,0,2
"Rodriguez, Erick",28:03,1,2,50%,1,4,25%,0,0,0%,1,5,6,4,1,1,4,0,5
"Torres, Andres",12:52,1,1,100%,0,2,0%,0,0,0%,0,1,1,2,1,1,0,0,2
"Figueroa, Angel 'Buster'",25:25,4,9,44%,0,2,0%,5,7,71%,2,0,2,1,1,1,1,0,13
"Jones, Joel",32:45,4,8,50%,4,5,80%,0,0,0%,1,3,4,0,4,1,2,1,20
"Vega, Christopher",13:06,2,3,67%,0,0,0%,0,0,0%,0,1,1,1,2,1,0,0,4
"Robertson, Matt",9:10,0,2,0%,0,1,0%,0,0,0%,1,0,1,0,2,2,0,0,0
"Harrellson, Josh",32:52,5,11,45%,2,6,33%,2,2,100%,4,8,12,3,4,4,2,1,18
"Zayas, Hector",0:36,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,20,43,47%,9,23,39%,8,15,53%,11,19,30,18,15,13,12,2,75
