Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Díaz, Jorge Brian",21,2,5,40%,1,1,100%,0,2,0%,0,4,4,0,3,1,1,1,7
"Daniels, Will",27:57,7,12,58%,0,1,0%,6,9,67%,2,3,5,5,4,1,0,1,20
"Rodriguez, Ernesto",4:47,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,2,0,0
"Chaney, Richard",32:12,3,4,75%,2,3,67%,1,2,50%,1,2,3,3,4,0,1,0,13
"Jackson, Cedric",34:10,1,4,25%,2,5,40%,2,4,50%,2,1,3,11,5,3,4,1,10
"Ayuso, Elias 'Larry'",34:11,2,6,33%,5,10,50%,5,5,100%,0,2,2,2,1,3,1,0,24
"Apodaca, Rick",17:04,0,0,0%,1,2,50%,0,0,0%,0,4,4,1,3,2,1,1,3
"Petro, Johan",28:35,5,15,33%,0,0,0%,2,2,100%,4,5,9,0,5,1,1,0,12
Totals:,,20,46,43%,11,22,50%,16,24,67%,9,21,30,23,25,11,11,4,89
