Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",32:35,2,6,33%,2,6,33%,0,0,0%,2,3,5,8,1,2,0,2,10
"Johnson, Chris",21:46,4,7,57%,0,0,0%,8,8,100%,4,5,9,0,1,0,0,2,16
"Alamo, Angel 'Junito'",10:21,0,1,0%,0,2,0%,0,0,0%,0,1,1,0,4,1,0,0,0
"Cortes, David",20:06,2,3,67%,1,1,100%,0,0,0%,1,0,1,1,0,1,0,0,7
"Victor, Cuthbert",10:32,0,2,0%,0,0,0%,0,0,0%,2,2,4,1,4,1,0,0,0
"Ere, Ebi",15:08,1,2,50%,1,3,33%,0,0,0%,1,1,2,2,4,2,0,0,5
"Cruz, Alvin",7:24,0,2,0%,2,2,100%,0,0,0%,0,0,0,2,1,1,0,0,6
"Jones, Joel",16:19,3,3,100%,0,1,0%,0,0,0%,0,2,2,1,1,0,1,1,6
"Balkman, Renaldo",32:51,7,13,54%,0,1,0%,5,7,71%,5,7,12,5,2,3,1,2,19
"Huertas, David",29:27,2,4,50%,4,8,50%,2,2,100%,1,2,3,2,1,1,1,0,18
"Aubry, Jeffrion",3:26,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,1,0,0,0
Totals:,,21,44,48%,10,24,42%,15,17,88%,16,23,39,22,21,13,3,7,87
