Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Joseph",19:31,0,2,0%,1,2,50%,0,0,0%,1,0,1,1,2,0,0,0,3
"Colón, Benjamín",17:39,2,2,100%,0,2,0%,2,4,50%,1,1,2,1,4,0,2,0,6
"Han, Francis Jonathan",38:48,2,3,67%,0,3,0%,2,3,67%,0,7,7,8,1,0,1,0,6
"Smith, Greg",33:01,4,8,50%,0,0,0%,3,7,43%,0,8,8,4,4,1,0,1,11
"Maldonado, Hector Luis",2:33,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,1,0,0
"Suero, Gerardo",23:38,5,7,71%,1,2,50%,7,8,88%,0,1,1,1,2,1,2,0,20
"Romero, Ismael",27:34,5,11,45%,0,0,0%,0,1,0%,2,3,5,1,4,5,3,0,10
"Rivera, Félix",1:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Mojica, Javier",36:05,4,12,33%,3,7,43%,2,3,67%,2,1,3,0,4,1,1,0,19
Totals:,,22,47,47%,5,16,31%,16,26,62%,6,22,28,16,22,8,10,1,75
