Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jackson, Cedric",23:02,2,7,29%,1,4,25%,2,2,100%,2,4,6,4,4,2,0,0,9
"Martínez, Wil",22:21,1,1,100%,0,4,0%,0,0,0%,0,0,0,0,3,3,1,0,2
"Cotto, Rubén",7:13,0,1,0%,0,0,0%,0,0,0%,1,1,2,0,1,0,1,0,0
"Cintrón, Raymond",26:23,0,0,0%,2,5,40%,10,12,83%,0,3,3,3,2,2,3,0,16
"Batista, Leonel",0:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Santiago, Jr., Benito",19:17,4,7,57%,0,3,0%,4,5,80%,0,3,3,1,4,3,1,0,12
"Bishop, Tony",28:10,1,4,25%,1,1,100%,7,8,88%,3,6,9,1,4,4,0,0,12
"Josiah, Jahvari",11:34,4,4,100%,0,0,0%,0,0,0%,1,3,4,1,0,0,1,0,8
"Samhan, Omar",22:07,3,4,75%,0,1,0%,0,0,0%,1,3,4,1,5,3,1,0,6
"López, Matt",39:44,8,10,80%,0,0,0%,2,3,67%,0,2,2,2,3,3,2,0,18
Totals:,,23,38,61%,4,18,22%,25,30,83%,8,25,33,13,26,20,10,0,83
