Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",32:39,3,8,38%,1,6,17%,0,0,0%,0,4,4,7,3,1,0,0,9
"Ayuso, Elias 'Larry'",29:20,1,6,17%,3,11,27%,2,2,100%,0,2,2,0,3,3,0,0,13
"Latimer, Antonio",24:44,3,6,50%,1,4,25%,0,0,0%,2,2,4,1,1,2,1,0,9
"Cortes, David",18:38,2,3,67%,1,2,50%,0,0,0%,0,1,1,0,1,1,0,0,7
"Pinnock, Danilo",35:25,9,17,53%,2,4,50%,4,4,100%,8,6,14,1,2,1,2,0,28
"Santiago, Daniel 'Danny'",20:55,2,3,67%,0,0,0%,1,2,50%,1,5,6,1,1,0,0,2,5
"Falcon, Alexander",11:53,1,1,100%,0,0,0%,1,1,100%,0,1,1,0,2,0,0,0,3
"Aubry, Jeffrion",19:05,2,4,50%,0,0,0%,0,1,0%,5,1,6,0,2,1,0,0,4
"Caro, Ismael",7:21,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,2,1,0,0
Totals:,,23,48,48%,8,27,30%,8,10,80%,16,23,39,10,16,11,4,2,78
