Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"O'Bryant, Orin",0:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Soto, Joseph",15,2,4,50%,2,3,67%,0,0,0%,0,1,1,5,0,2,0,0,10
"Pellot, Jesse",11:30,1,2,50%,1,4,25%,0,1,0%,1,2,3,0,1,0,0,0,5
"Dalmau, Christian",7:01,1,1,100%,1,3,33%,0,0,0%,0,0,0,1,2,1,0,0,5
"Sanabria, Jorge",11:44,0,0,0%,0,1,0%,0,0,0%,0,1,1,1,1,3,1,0,0
"Romero, Ismael",34:20,11,13,85%,0,0,0%,2,4,50%,6,4,10,0,4,0,2,3,24
"Hernandez, Hector",29:57,1,2,50%,3,8,38%,0,0,0%,0,4,4,2,2,1,1,1,11
"Villegas, Johwen",33:51,1,1,100%,3,10,30%,1,2,50%,1,1,2,2,4,3,3,0,12
"Gierbolini, Joel",5:56,0,1,0%,0,0,0%,0,0,0%,0,1,1,1,2,0,0,0,0
"Santiago, Jr., Benito",22:06,1,5,20%,1,4,25%,0,0,0%,0,2,2,4,3,1,0,1,5
"Gonzalez, Javier",28:04,4,6,67%,0,2,0%,3,3,100%,0,0,0,4,3,2,1,0,11
Totals:,,22,35,63%,11,35,31%,6,10,60%,8,16,24,20,22,13,8,5,83
