Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Holloway, Terrell 'Tu'",31:57,3,6,50%,4,6,67%,3,3,100%,0,1,1,4,1,1,0,0,21
"Rosario, Mike",24:27,3,3,100%,0,5,0%,0,0,0%,0,1,1,2,2,1,1,0,6
"García, Jonathan",8:02,0,0,0%,0,2,0%,1,2,50%,0,0,0,0,2,0,0,0,1
"Carmona, Alejandro 'Bimbo'",32:35,2,5,40%,1,2,50%,2,2,100%,1,4,5,1,2,1,1,0,9
"Hernández, Luis 'Pelacoco'",25:34,7,10,70%,0,0,0%,4,6,67%,2,2,4,0,3,3,4,2,18
"Polo, Tyler",7:24,0,1,0%,0,2,0%,0,0,0%,2,1,3,0,0,0,0,0,0
"Rosado, Erick",2:04,1,2,50%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,2
"Meléndez, Ricardo 'Ricky'",5:12,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Terry, Reyshawn",35:39,3,10,30%,1,3,33%,3,3,100%,2,2,4,4,2,0,2,1,12
"Rodriguez, Ernesto",1:54,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Matos, Jorge L.",10:20,0,0,0%,0,2,0%,0,2,0%,1,2,3,2,2,2,0,0,0
"Alamo, Angel 'Junito'",14:46,1,4,25%,0,2,0%,3,4,75%,0,1,1,0,2,0,1,0,5
Totals:,,20,41,49%,6,24,25%,16,22,73%,10,14,24,13,16,8,9,3,74
