Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Escalera, Carlos",35:14,5,12,42%,0,2,0%,2,2,100%,1,3,4,6,3,2,0,0,12
"Figueroa, Angel 'Buster'",40,2,4,50%,2,4,50%,1,2,50%,0,5,5,1,3,4,0,1,11
"Leather, Terrence",24:31,4,10,40%,0,0,0%,0,0,0%,2,2,4,2,3,4,0,2,8
"Rivera, Jorge Luis",2:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Dalmau, Ricardo",34:56,2,3,67%,1,6,17%,2,2,100%,1,1,2,3,5,2,1,0,9
"Rodriguez, Carlos",5:04,0,0,0%,0,0,0%,1,2,50%,0,1,1,2,1,0,0,0,1
"Villegas, Samuel",14:46,2,3,67%,2,5,40%,1,2,50%,1,0,1,1,2,0,1,0,11
"Colon, Gabriel 'Pirulo'",5:29,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Pruitt, Shaun",37:23,8,12,67%,0,0,0%,5,9,56%,4,9,13,0,3,1,2,1,21
Totals:,,23,44,52%,5,18,28%,12,19,63%,9,21,30,15,20,13,4,4,73
