Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",17:45,1,1,100%,0,1,0%,0,0,0%,0,1,1,3,1,0,2,0,2
"Gonzalez, Javier",25:35,0,4,0%,1,2,50%,0,0,0%,0,1,1,2,1,3,1,0,3
"Doolittle, Kristian",19:24,0,2,0%,0,3,0%,0,0,0%,1,5,6,1,0,1,0,0,0
"Pérez, Owen",7:15,0,2,0%,0,0,0%,2,2,100%,0,1,1,1,2,0,0,0,2
"Negron, Alexis J.",5:42,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Santiago, Jr., Benito",22:32,0,3,0%,0,3,0%,0,0,0%,1,5,6,0,2,0,0,0,0
"Hernandez, Dewan",19:36,6,10,60%,0,2,0%,2,2,100%,1,2,3,2,0,1,0,0,14
"Pearson, Ryan",20:36,5,7,71%,0,1,0%,2,2,100%,0,1,1,2,0,0,0,0,12
"Romero, Ismael",10:24,1,2,50%,0,1,0%,0,0,0%,0,1,1,0,0,2,0,0,2
"Martinez, Giovanny",2:45,0,0,0%,0,0,0%,2,2,100%,0,0,0,0,1,0,0,0,2
"Cuascut, Luis D",21:10,2,4,50%,0,3,0%,1,1,100%,1,2,3,4,1,2,1,1,5
"Mojica, Javier",27:16,1,6,17%,4,8,50%,0,0,0%,0,3,3,3,3,1,0,0,14
Totals:,,17,43,40%,5,24,21%,9,9,100%,4,22,26,18,11,10,4,1,58
