Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Josiah, Jahvari",40,5,11,45%,1,3,33%,3,7,43%,2,6,8,2,3,2,0,2,16
"Davis, Brandon",8:38,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Huertas, Hiram",5:14,1,2,50%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,2
"Penn, Kleon",17:51,3,3,100%,0,0,0%,0,0,0%,1,1,2,2,2,0,1,1,6
"Perkins, Joshua",36:33,3,4,75%,2,4,50%,3,4,75%,0,3,3,2,3,5,0,0,15
"Reese, Derek",22:09,2,3,67%,0,0,0%,2,2,100%,2,7,9,2,3,0,0,2,6
"Ortiz, Chris",34:02,5,6,83%,0,5,0%,5,6,83%,1,1,2,1,2,2,3,1,15
"McCauley, Ben",35:33,3,5,60%,1,4,25%,2,3,67%,0,8,8,4,1,6,0,0,11
Totals:,,22,34,65%,4,16,25%,15,22,68%,6,26,32,14,14,16,4,6,71
