Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Martínez, Wil",24:07,1,2,50%,3,7,43%,0,0,0%,1,4,5,3,2,2,2,0,11
"Carter, Maurice",19:09,1,3,33%,2,2,100%,2,3,67%,0,2,2,4,2,3,1,0,10
"Cotto, Rubén",20:11,3,5,60%,0,3,0%,0,0,0%,1,0,1,2,0,1,2,0,6
"Batista, Leonel",2:05,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Santiago, Jr., Benito",28:40,8,10,80%,0,3,0%,7,8,88%,1,0,1,3,2,4,1,2,23
"Bishop, Tony",34:19,5,12,42%,0,1,0%,4,6,67%,3,5,8,4,3,3,0,1,14
"De Jesus, Felix",4:13,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Josiah, Jahvari",5:32,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ocasio, Jonathan",2:05,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Samhan, Omar",27:52,2,3,67%,0,1,0%,1,2,50%,2,4,6,1,2,2,0,2,5
"López, Carlos 'Yao'",31:41,6,9,67%,0,1,0%,4,5,80%,2,5,7,5,4,1,1,1,16
Totals:,,26,47,55%,5,19,26%,18,24,75%,10,21,31,23,16,17,7,6,85
