Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Dane A.",10,2,3,67%,0,0,0%,0,0,0%,0,2,2,1,2,0,0,0,4
"Osorio, Omar",12:18,0,2,0%,0,0,0%,0,0,0%,0,4,4,0,1,2,0,0,0
"Wingate, Jason",23:54,3,8,38%,0,0,0%,0,1,0%,0,1,1,0,3,0,0,0,6
"Sanchez, Kennel",26:46,0,5,0%,0,2,0%,1,2,50%,1,5,6,2,3,0,2,0,1
"Villafane, Luis",22:11,5,12,42%,0,0,0%,1,2,50%,6,3,9,0,3,3,0,3,11
"Carmona, Alejandro 'Bimbo'",21:57,4,13,31%,0,0,0%,4,4,100%,6,2,8,0,2,2,1,2,12
"Ruiz, Ivan",12:05,2,5,40%,0,0,0%,0,0,0%,4,2,6,0,5,2,0,0,4
"Rivera, Filiberto",28:54,7,8,88%,1,4,25%,5,5,100%,2,1,3,3,1,2,0,1,22
"Ere, Ebi",22:52,5,10,50%,2,6,33%,1,1,100%,1,2,3,3,2,2,1,0,17
"Hiraldo, Christopher",19:03,2,4,50%,3,7,43%,2,3,67%,0,0,0,2,0,1,2,0,15
Totals:,,30,70,43%,6,19,32%,14,18,78%,20,22,42,11,22,14,6,6,92
