Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Miguel",14:07,0,2,0%,0,0,0%,0,0,0%,0,2,2,1,3,2,0,0,0
"Pagan, Wilfredo",34:14,3,7,43%,1,1,100%,0,0,0%,3,1,4,5,4,4,1,3,9
"Villafane, Luis",2:02,2,2,100%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,4
"Sánchez, Ricardo 'Ricky'",40,3,8,38%,0,6,0%,5,6,83%,1,5,6,3,1,3,1,1,11
"Reyes, Angelo",22:43,5,6,83%,0,0,0%,0,1,0%,3,9,12,0,3,2,1,2,10
"Soto, Christian A.",12:53,0,3,0%,0,1,0%,1,2,50%,2,2,4,0,1,0,0,1,1
"Chaney, Richard",40,11,17,65%,0,1,0%,5,7,71%,2,4,6,5,0,2,1,1,27
"Gonzalez, Christopher",4:33,0,0,0%,0,0,0%,1,2,50%,1,0,1,0,1,1,0,0,1
"Sweetney, Michael",29:28,4,10,40%,0,0,0%,11,15,73%,2,10,12,2,3,2,2,1,19
Totals:,,28,55,51%,1,9,11%,23,33,70%,14,34,48,16,17,16,6,9,82
