Date,Local Time,Road Team,Score,Home Team,Inn.,Venue,Game Time,Attendance,Boxscore
"Mar 21, 2023",19:00,Semifinal 1 winner,–,Semifinal 2 winner,,LoanDepot Park,,,Boxscore
