Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",32:54,4,8,50%,3,5,60%,5,7,71%,0,2,2,4,3,0,0,0,22
"Josiah, Jahvari",27:10,2,3,67%,0,0,0%,2,4,50%,1,1,2,5,3,1,5,1,6
"Rosario, Mike",16:12,0,1,0%,2,7,29%,3,4,75%,0,0,0,1,2,1,1,0,9
"Lopez, Christian",4:40,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Bishop, Jermaine",12:22,2,2,100%,0,2,0%,0,0,0%,0,0,0,0,1,0,1,0,4
"Negron, Christian M",17:45,2,2,100%,0,0,0%,2,2,100%,4,4,8,1,2,2,0,0,6
"López, Carlos 'Yao'",10,0,0,0%,0,0,0%,0,0,0%,1,2,3,1,1,1,0,0,0
"Oliver, Cameron",25:43,8,12,67%,0,2,0%,3,6,50%,4,4,8,3,2,1,0,0,19
"López, Luis",26:42,2,4,50%,5,11,45%,4,4,100%,2,1,3,3,2,1,2,0,23
"Paschall, Eric",26:32,3,5,60%,2,6,33%,0,0,0%,0,5,5,5,0,2,0,0,12
Totals:,,24,38,63%,12,33,36%,19,27,70%,12,19,31,23,17,9,9,1,103
