Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",33:07,7,13,54%,3,4,75%,7,8,88%,2,3,5,2,3,2,1,1,30
"Martinez, Freddie",6:59,1,2,50%,0,3,0%,1,2,50%,1,1,2,2,0,0,0,1,3
"Ramirez, Luis S.",7:32,2,2,100%,0,2,0%,0,2,0%,1,1,2,0,1,1,0,0,4
"Vega, Christopher",21:06,2,6,33%,0,1,0%,1,2,50%,1,0,1,3,0,0,1,0,5
"Osimani, Martin",29:07,1,1,100%,2,8,25%,0,0,0%,0,5,5,6,2,5,1,0,8
"Ruiz, Gabriel",7:58,0,2,0%,0,0,0%,0,0,0%,2,2,4,0,2,0,0,0,0
"Villegas, Johwen",22:15,2,5,40%,0,2,0%,1,2,50%,2,1,3,1,0,2,3,1,5
"Wolkowisky, Ruben",27:26,4,5,80%,3,5,60%,2,4,50%,2,7,9,1,1,4,0,0,19
"De Jesus, Manuel",21:14,1,6,17%,0,1,0%,0,0,0%,3,2,5,1,0,2,0,1,2
"Dyer, Alphonse",23:16,1,3,33%,1,2,50%,0,0,0%,0,4,4,3,2,0,1,4,5
Totals:,,21,45,47%,9,28,32%,12,20,60%,14,26,40,19,11,16,7,8,81
