Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Dane A.",1:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sepulveda, Alexis",1:06,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Osorio, Omar",1:06,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Wingate, Jason",7:35,0,0,0%,0,0,0%,1,2,50%,0,1,1,0,1,0,1,0,1
"Sanchez, Kennel",19:22,1,4,25%,1,3,33%,0,0,0%,0,2,2,1,2,0,0,0,5
"Cruz, Alvin",19:53,2,2,100%,5,7,71%,0,0,0%,0,0,0,5,2,0,0,0,19
"Villafane, Luis",26:01,3,7,43%,0,0,0%,0,0,0%,6,2,8,0,5,2,0,1,6
"Carmona, Alejandro 'Bimbo'",28:25,7,13,54%,1,3,33%,4,4,100%,1,6,7,2,0,3,1,1,21
"Ruiz, Ivan",1:06,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Filiberto",26:18,3,3,100%,2,6,33%,8,8,100%,2,4,6,12,1,3,1,1,20
"Ere, Ebi",26:03,4,7,57%,0,5,0%,0,0,0%,2,6,8,3,1,1,0,0,8
"Benson, Lee",17:23,6,9,67%,0,0,0%,0,0,0%,2,2,4,0,4,0,1,1,12
"Hiraldo, Christopher",24:36,1,1,100%,6,6,100%,0,0,0%,1,1,2,2,0,0,1,0,20
Totals:,,27,48,56%,15,31,48%,13,14,93%,15,24,39,25,16,9,6,4,112
