Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Torres, Dario",8:11,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Nieves, Roberto",27:46,3,8,38%,2,5,40%,2,5,40%,2,3,5,1,2,1,0,0,14
"Caro, Ismael",27:01,4,8,50%,2,3,67%,0,0,0%,1,3,4,4,2,1,1,0,14
"Orozco, William",9:28,0,4,0%,0,3,0%,2,4,50%,1,1,2,0,1,1,1,3,2
"Rosa, Luis",9:24,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,2
"Ayala, Sadell",11:28,0,0,0%,0,2,0%,3,4,75%,2,0,2,1,0,1,1,0,3
"Nieves, Joel",9:47,0,0,0%,0,0,0%,2,2,100%,1,1,2,0,1,0,0,0,2
"Jackson, Curtis",11:31,2,4,50%,1,1,100%,0,0,0%,0,0,0,0,3,0,0,0,7
"Guitián, José",30:32,5,11,45%,2,7,29%,1,2,50%,4,3,7,0,3,1,1,1,17
"Morales, Jean Carlos",22:03,2,3,67%,0,0,0%,2,2,100%,5,5,10,1,1,1,0,1,6
"Life, James",32:49,5,9,56%,0,6,0%,2,6,33%,4,2,6,1,3,4,1,0,12
Totals:,,22,51,43%,7,27,26%,14,25,56%,20,20,40,8,18,12,5,5,79
