Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",7:56,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,1,0,1,0,2
"Pagan, Wilfredo",21:45,1,3,33%,2,5,40%,2,2,100%,0,1,1,3,0,1,0,0,10
"Cruz, Rafael 'Pachy'",6:28,1,1,100%,0,0,0%,0,0,0%,1,1,2,1,3,2,0,0,2
"Rivera, Raul",3:05,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cortes, David",23:17,1,8,13%,1,4,25%,3,4,75%,1,2,3,3,3,0,2,1,8
"Rosa, Angel R.",2:21,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Watson, Michael",13:43,2,4,50%,0,1,0%,1,2,50%,1,0,1,0,1,0,0,0,5
"Pinnock, Danilo",36:30,9,13,69%,2,5,40%,3,4,75%,5,4,9,1,0,2,1,1,27
"Rivera, Carlos Rubén",17:17,1,3,33%,0,3,0%,0,0,0%,3,1,4,2,4,0,1,0,2
"Figueroa, Angel 'Buster'",37:07,4,5,80%,2,6,33%,2,2,100%,1,6,7,2,0,1,1,1,16
"Aubry, Jeffrion",30:31,4,7,57%,0,0,0%,3,9,33%,6,10,16,2,2,2,0,1,11
Totals:,,24,48,50%,7,26,27%,14,23,61%,18,25,43,15,14,8,6,4,83
