Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clemente, Ramon",9:19,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,0,0,1,0,2
"Galindo, Alex",24:11,2,5,40%,1,4,25%,0,1,0%,0,9,9,0,2,1,0,1,7
"Jourdon, Keenan",23:31,3,6,50%,0,1,0%,3,4,75%,4,3,7,0,1,3,1,1,9
"Maye, James",39:28,8,14,57%,1,3,33%,2,2,100%,0,3,3,3,2,2,1,0,21
"Jimenez, Giovanni",27:57,4,7,57%,0,2,0%,2,3,67%,0,2,2,3,2,2,1,0,10
"Lopez, Frank",0:32,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hamilton, Kevin",37:10,0,3,0%,2,5,40%,1,2,50%,1,6,7,3,4,3,1,0,7
"Erazo, Armando",1:49,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Febres, Arnaldo",4:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Langhi, Dan",31:57,3,8,38%,2,6,33%,6,6,100%,2,4,6,1,1,0,0,0,18
Totals:,,21,44,48%,6,22,27%,14,18,78%,7,28,35,10,12,11,5,3,74
