Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Cruz, Dane A.",2:39,0,2,0%,0,1,0%,0,0,0%,0,0,0,0,1,1,1,0,0
"Wingate, Jason",37:21,0,3,0%,1,3,33%,4,6,67%,1,3,4,12,0,3,1,0,7
"Sanchez, Kennel",19:38,0,1,0%,3,4,75%,0,0,0%,0,2,2,0,3,1,0,1,9
"Villafane, Luis",1:57,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Carmona, Alejandro 'Bimbo'",32:29,4,11,36%,0,2,0%,2,2,100%,2,7,9,0,2,2,3,0,10
"Latimer, Antonio",6:19,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Reyes, Angelo",33:41,6,7,86%,0,1,0%,4,8,50%,2,6,8,2,2,2,1,3,16
"Ere, Ebi",36:20,3,8,38%,6,11,55%,2,2,100%,1,4,5,1,1,0,0,0,26
"Smith, Donta",29:36,2,6,33%,0,3,0%,8,11,73%,4,7,11,2,3,6,0,0,12
Totals:,,15,39,38%,10,26,38%,20,29,69%,10,30,40,17,14,15,6,4,80
