Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",16:04,0,0,0%,2,4,50%,2,2,100%,0,2,2,0,4,1,0,0,8
"Pagan, Wilfredo",25:51,2,6,33%,3,4,75%,3,4,75%,1,3,4,0,4,1,3,0,16
"Ricardo, Osiris",0:30,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Cruz, Rafael 'Pachy'",8:03,0,2,0%,0,0,0%,1,2,50%,1,3,4,1,2,0,0,0,1
"Rivera, Raul",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cortes, David",25:02,4,9,44%,0,3,0%,2,4,50%,1,1,2,0,4,0,2,2,10
"Rosa, Angel R.",1:50,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Watson, Michael",2:38,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Pinnock, Danilo",36:34,8,13,62%,2,6,33%,0,0,0%,2,4,6,4,3,2,2,0,22
"Rivera, Carlos Rubén",8:20,1,2,50%,0,0,0%,0,0,0%,0,0,0,1,3,1,0,0,2
"Figueroa, Angel 'Buster'",38:05,4,8,50%,1,4,25%,6,10,60%,3,5,8,5,2,3,1,0,17
"Aubry, Jeffrion",36:59,9,12,75%,0,0,0%,1,5,20%,7,8,15,0,3,1,0,2,19
Totals:,,28,52,54%,8,22,36%,15,27,56%,15,26,41,11,28,10,8,4,95
