Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Terry, Reyshawn",17:53,1,2,50%,1,3,33%,5,6,83%,0,1,1,1,2,2,1,0,10
"Rivera, Edgardo",0:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martinez, Carlos",12:53,0,0,0%,2,5,40%,0,0,0%,0,4,4,1,1,0,1,0,6
"Alvarado, Omar J.",32:20,0,1,0%,5,9,56%,2,2,100%,0,1,1,8,2,0,0,0,17
"Morales, Ferdinand",20:04,1,4,25%,1,3,33%,0,0,0%,2,3,5,1,2,0,0,0,5
"Abreu, Álex",13:01,0,2,0%,1,5,20%,0,0,0%,0,1,1,1,0,1,1,0,3
"Carter, Maurice",27:03,1,5,20%,2,2,100%,0,0,0%,0,4,4,4,1,2,1,0,8
"Hernández, Luis 'Pelacoco'",16:23,4,7,57%,0,0,0%,3,4,75%,1,3,4,1,4,0,0,1,11
"Portalatin, Wayne",4:30,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Guitián, José",16,1,1,100%,3,4,75%,0,0,0%,0,0,0,2,2,0,0,0,11
"Buckner, Reggie",33:40,6,9,67%,0,0,0%,3,7,43%,3,5,8,0,3,1,1,4,15
Totals:,,14,31,45%,15,31,48%,13,19,68%,6,22,28,19,17,6,5,5,86
