Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",9:19,1,3,33%,0,0,0%,0,0,0%,0,0,0,1,2,0,1,0,2
"Nieves, Anthony",9:46,0,1,0%,0,0,0%,2,2,100%,0,1,1,0,1,1,1,0,2
"Reyes, Angelo",26:34,2,5,40%,0,3,0%,0,0,0%,0,4,4,1,4,3,0,0,4
"Rodriguez, Joel",0:38,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Howard, Ron",31:08,10,16,63%,1,4,25%,3,5,60%,0,4,4,7,3,1,2,0,26
"Estwick, Alberto",8:12,1,2,50%,0,1,0%,0,0,0%,1,1,2,0,1,1,1,0,2
"Ruiz, Jared",10:56,0,3,0%,0,0,0%,0,0,0%,2,0,2,0,1,1,0,1,0
"Graham, Paul",30:09,1,5,20%,0,2,0%,0,0,0%,1,0,1,4,1,0,2,0,2
"Acevedo, Angel 'Mutombo'",25:57,1,2,50%,2,5,40%,2,4,50%,1,1,2,0,1,0,0,0,10
"Wilkerson, Tyler",31:58,9,15,60%,1,3,33%,10,11,91%,5,5,10,1,3,1,0,1,31
"Pérez, Owen",2:53,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"O'Bryant, Orin",12:24,3,5,60%,0,0,0%,1,2,50%,5,2,7,0,1,0,0,1,7
Totals:,,28,58,48%,4,19,21%,18,24,75%,15,20,35,14,18,8,7,3,86
