Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",15:37,0,0,0%,0,1,0%,2,2,100%,0,1,1,1,2,1,0,0,2
"Díaz, Jorge Brian",1:57,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Daniels, Will",20:44,2,5,40%,1,1,100%,2,4,50%,1,8,9,0,5,0,1,1,9
"Dalmau, Christian",34:01,4,10,40%,3,9,33%,8,10,80%,1,2,3,5,4,2,0,2,25
"Morales, Luis Damian",24:58,1,5,20%,0,1,0%,0,0,0%,2,2,4,3,2,0,1,0,2
"Belardo, Gabriel J.",15:31,1,3,33%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Ayuso, Elias 'Larry'",29:50,1,3,33%,5,13,38%,6,8,75%,1,0,1,0,2,0,0,0,23
"Rivera, Jesus",3:08,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Petro, Johan",34:37,5,9,56%,0,1,0%,3,3,100%,3,8,11,1,4,2,1,0,13
"Garcia, Angel 'Piwi'",19:32,1,3,33%,0,2,0%,0,0,0%,1,3,4,2,3,2,0,0,2
Totals:,,16,39,41%,9,29,31%,21,27,78%,9,25,34,12,24,8,3,3,80
