Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",32:56,2,5,40%,3,8,38%,2,4,50%,0,7,7,1,3,1,0,0,15
"Gonzalez, Javier",32:23,2,6,33%,1,3,33%,2,2,100%,0,2,2,7,2,0,0,1,9
"Logan, Dallas",15:25,2,2,100%,1,1,100%,0,0,0%,0,1,1,0,0,1,1,0,7
"Latimer, Antonio",17:18,0,2,0%,1,4,25%,0,0,0%,0,1,1,2,3,2,1,0,3
"Early, Jeff",6:04,1,2,50%,0,0,0%,0,0,0%,1,0,1,0,0,1,0,0,2
"Conklin, Brian",27:32,3,8,38%,0,0,0%,4,4,100%,2,6,8,2,3,3,1,1,10
"Aubry, Jeffrion",23:49,3,4,75%,0,0,0%,0,0,0%,1,5,6,3,2,0,0,1,6
"Mojica, Javier",33:01,4,5,80%,2,8,25%,0,0,0%,2,1,3,4,2,1,2,1,14
"Taylor, Joseph",11:29,1,3,33%,0,0,0%,2,2,100%,1,1,2,1,2,1,1,2,4
Totals:,,18,37,49%,8,24,33%,10,12,83%,7,24,31,20,17,10,6,6,70
