Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",22:17,2,2,100%,2,3,67%,4,4,100%,2,1,3,4,0,0,2,0,14
"Johnson, Chris",17:49,2,4,50%,0,0,0%,4,4,100%,1,6,7,3,4,1,0,0,8
"Alamo, Angel 'Junito'",24:26,4,8,50%,1,3,33%,2,2,100%,0,4,4,5,3,1,0,0,13
"Nieves, Joel",4:48,0,1,0%,0,0,0%,1,2,50%,1,1,2,0,1,0,0,0,1
"Cortes, David",28:51,1,5,20%,2,4,50%,0,0,0%,2,2,4,1,0,0,0,0,8
"Santiago, Ogel A.",1:49,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Cruz, Alvin",17:42,0,0,0%,0,2,0%,0,0,0%,0,1,1,4,2,1,0,0,0
"Jones, Joel",16:49,1,1,100%,1,2,50%,2,2,100%,2,2,4,1,2,1,1,0,7
"Balkman, Renaldo",35:55,7,13,54%,2,3,67%,2,2,100%,4,4,8,0,2,3,3,0,22
"Huertas, David",26:14,0,2,0%,3,9,33%,0,2,0%,0,3,3,4,4,5,0,0,9
"Matías, Ángel L.",3:15,0,1,0%,1,1,100%,0,0,0%,0,1,1,1,0,0,0,0,3
Totals:,,17,37,46%,12,29,41%,15,18,83%,12,25,37,23,18,12,6,1,85
