Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Thun, Hans",2:59,0,0,0%,0,0,0%,2,2,100%,0,2,2,0,0,0,0,0,2
"Ramirez, Luis S.",1:55,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Trenche, Enrique Alberto",1:08,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Jimenez, Giovanni",7:47,1,3,33%,1,1,100%,2,2,100%,0,1,1,1,3,0,0,0,7
"Belardo, Gabriel J.",26:37,4,5,80%,0,4,0%,0,0,0%,0,0,0,2,2,0,0,0,8
"Galindo, Alex",28:23,2,5,40%,4,8,50%,3,4,75%,0,2,2,3,1,2,1,0,19
"Rivera, Filiberto",32:12,2,2,100%,0,2,0%,0,0,0%,0,3,3,8,2,2,4,0,4
"Figueroa, Angel 'Buster'",4:07,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,1,0,1,0
"Keenan, Justin",23:58,4,7,57%,0,0,0%,0,0,0%,0,3,3,2,3,1,0,0,8
"Powell, Josh",35:52,5,16,31%,0,1,0%,5,6,83%,7,10,17,1,1,4,0,1,15
"Young, Kevin",23:06,5,8,63%,1,4,25%,0,0,0%,0,3,3,4,1,2,1,1,13
"Valencia, Florentino",11:50,2,2,100%,0,0,0%,0,1,0%,1,1,2,1,2,0,0,0,4
Totals:,,25,48,52%,6,21,29%,12,15,80%,8,25,33,22,15,12,6,3,80
