Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ogilvy, Andrew James",31:59,6,11,55%,0,0,0%,4,6,67%,3,7,10,0,1,1,1,0,16
"Logan, Dallas",4:37,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Alvarado, Omar J.",18:19,0,2,0%,1,5,20%,0,0,0%,0,0,0,4,0,0,0,0,3
"Pagan, Wilfredo",11:42,0,1,0%,0,1,0%,0,0,0%,0,1,1,2,0,0,0,0,0
"Medina, Luis",0:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Ruiz, Gabriel",0:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Colón, Alexis 'Bebo'",33:01,2,2,100%,1,4,25%,0,0,0%,0,3,3,4,4,0,5,0,7
"Milbourne, Landon",23:04,7,9,78%,0,3,0%,6,6,100%,2,3,5,3,5,1,0,0,20
"DeLeon, Adris",23:57,3,5,60%,3,5,60%,5,5,100%,1,0,1,3,3,0,2,0,20
"Meléndez, Ricardo 'Ricky'",20:27,2,2,100%,1,4,25%,4,4,100%,0,2,2,1,1,1,0,0,11
"Sánchez, Ricardo 'Ricky'",32:37,3,6,50%,3,7,43%,0,0,0%,1,1,2,1,3,3,1,0,15
Totals:,,23,38,61%,9,29,31%,19,21,90%,7,18,25,19,19,6,9,0,92
