Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bowles, Denzel",32:01,6,8,75%,0,0,0%,2,2,100%,0,6,6,2,1,1,0,0,14
"Maye, James",5:36,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ebanks, Devin",31:18,5,10,50%,1,7,14%,2,4,50%,3,2,5,0,2,3,2,0,15
"Colon, Gabriel 'Pirulo'",11:36,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,1,0,1,0
"Souberbielle, Marcel",11:43,1,2,50%,0,0,0%,0,0,0%,1,2,3,0,0,0,0,0,2
"Diaz, Gary",1:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sosa, Isaac",8:10,0,1,0%,0,1,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Emory, Carlos",25:19,0,3,0%,2,3,67%,0,2,0%,1,2,3,1,2,2,1,2,6
"Rivera, Carlos Rubén",30:03,4,8,50%,0,2,0%,6,8,75%,1,2,3,8,0,2,1,0,14
"Curry, Terrence 'T.J.'",2:34,0,0,0%,1,1,100%,0,0,0%,0,1,1,0,0,1,0,0,3
"García, Jonathan",9:13,1,1,100%,0,2,0%,0,0,0%,0,1,1,3,1,0,2,0,2
"Vassallo, Ángel Daniel",30:30,3,4,75%,2,7,29%,0,0,0%,1,2,3,3,2,4,0,1,12
Totals:,,20,39,51%,6,23,26%,10,16,63%,8,19,27,18,8,15,6,4,68
